atomCode_fluorinated_compoundsCode,NMR_Peaks,SMILES_self,AtomDegreeDescriptor-aNeg_self,AtomHybridizationDescriptor-aHyb_self,AtomHybridizationVSEPRDescriptor-hybr_self,AtomValenceDescriptor-val_self,BondsToAtomDescriptor-bondsToAtom_self,CovalentRadiusDescriptor-covalentRadius_self,DistanceToAtomDescriptor-distanceToAtom_self,EffectiveAtomPolarizabilityDescriptor-effAtomPol_self,IPAtomicHOSEDescriptor-ipAtomicHOSE_self,InductiveAtomicHardnessDescriptor-indAtomHardnesss_self,InductiveAtomicSoftnessDescriptor-indAtomSoftness_self,PartialPiChargeDescriptor-pepe_self,PartialSigmaChargeDescriptor-partialSigmaCharge_self,PartialTChargeMMFF94Descriptor-partialTCMMFF94_self,PartialTChargePEOEDescriptor-pepeT_self,PeriodicTablePositionDescriptor-periodicTablePosition_self,PiElectronegativityDescriptor-elecPiA_self,level_0_neighbor1,index_neighbor1,SMILES_neighbor1,AtomDegreeDescriptor-aNeg_neighbor1,AtomHybridizationDescriptor-aHyb_neighbor1,AtomHybridizationVSEPRDescriptor-hybr_neighbor1,AtomValenceDescriptor-val_neighbor1,BondsToAtomDescriptor-bondsToAtom_neighbor1,CovalentRadiusDescriptor-covalentRadius_neighbor1,DistanceToAtomDescriptor-distanceToAtom_neighbor1,EffectiveAtomPolarizabilityDescriptor-effAtomPol_neighbor1,IPAtomicHOSEDescriptor-ipAtomicHOSE_neighbor1,InductiveAtomicHardnessDescriptor-indAtomHardnesss_neighbor1,InductiveAtomicSoftnessDescriptor-indAtomSoftness_neighbor1,PartialPiChargeDescriptor-pepe_neighbor1,PartialSigmaChargeDescriptor-partialSigmaCharge_neighbor1,PartialTChargeMMFF94Descriptor-partialTCMMFF94_neighbor1,PartialTChargePEOEDescriptor-pepeT_neighbor1,PeriodicTablePositionDescriptor-periodicTablePosition_neighbor1,PiElectronegativityDescriptor-elecPiA_neighbor1,level_0_neighbor2,index_neighbor2,SMILES_neighbor2,AtomDegreeDescriptor-aNeg_neighbor2,AtomHybridizationDescriptor-aHyb_neighbor2,AtomHybridizationVSEPRDescriptor-hybr_neighbor2,AtomValenceDescriptor-val_neighbor2,BondsToAtomDescriptor-bondsToAtom_neighbor2,CovalentRadiusDescriptor-covalentRadius_neighbor2,DistanceToAtomDescriptor-distanceToAtom_neighbor2,EffectiveAtomPolarizabilityDescriptor-effAtomPol_neighbor2,IPAtomicHOSEDescriptor-ipAtomicHOSE_neighbor2,InductiveAtomicHardnessDescriptor-indAtomHardnesss_neighbor2,InductiveAtomicSoftnessDescriptor-indAtomSoftness_neighbor2,PartialPiChargeDescriptor-pepe_neighbor2,PartialSigmaChargeDescriptor-partialSigmaCharge_neighbor2,PartialTChargeMMFF94Descriptor-partialTCMMFF94_neighbor2,PartialTChargePEOEDescriptor-pepeT_neighbor2,PeriodicTablePositionDescriptor-periodicTablePosition_neighbor2,PiElectronegativityDescriptor-elecPiA_neighbor2,level_0_neighbor3,index_neighbor3,SMILES_neighbor3,AtomDegreeDescriptor-aNeg_neighbor3,AtomHybridizationDescriptor-aHyb_neighbor3,AtomHybridizationVSEPRDescriptor-hybr_neighbor3,AtomValenceDescriptor-val_neighbor3,BondsToAtomDescriptor-bondsToAtom_neighbor3,CovalentRadiusDescriptor-covalentRadius_neighbor3,DistanceToAtomDescriptor-distanceToAtom_neighbor3,EffectiveAtomPolarizabilityDescriptor-effAtomPol_neighbor3,IPAtomicHOSEDescriptor-ipAtomicHOSE_neighbor3,InductiveAtomicHardnessDescriptor-indAtomHardnesss_neighbor3,InductiveAtomicSoftnessDescriptor-indAtomSoftness_neighbor3,PartialPiChargeDescriptor-pepe_neighbor3,PartialSigmaChargeDescriptor-partialSigmaCharge_neighbor3,PartialTChargeMMFF94Descriptor-partialTCMMFF94_neighbor3,PartialTChargePEOEDescriptor-pepeT_neighbor3,PeriodicTablePositionDescriptor-periodicTablePosition_neighbor3,PiElectronegativityDescriptor-elecPiA_neighbor3,SMILES,Compound name,Solvent_used_for_NMR
14_SO3H_18,-82.3,F,1.0,3.0,3.0,7.0,6.0,0.72,6.759987033271588,3.1209218750000005,0.0,1.4905266591768178,0.6709038002394913,0.0,-0.1648039920822534,-0.317,-0.1648039920822534,2.0,5.010087490719453,0,13,C,4.0,3.0,3.0,4.0,5.0,0.77,5.528668176875874,4.881843750000001,0.0,0.8131977233466557,1.229713231223242,0.0,0.4603765350800777,0.951,0.4603765350800777,2.0,0.0,1,16,F,1.0,3.0,3.0,7.0,6.0,0.72,5.3681496728388645,3.1209218750000005,0.0,1.3584882827712583,0.7361123483229773,0.0,-0.1648039920822534,-0.317,-0.1648039920822534,2.0,5.010087490719453,2.0,15.0,F,1.0,3.0,3.0,7.0,6.0,0.72,5.8750487138405925,3.1209218750000005,0.0,1.3595797041332218,0.7355214239811957,0.0,-0.1648039920822534,-0.317,-0.1648039920822534,2.0,5.010087490719453,O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Perfluorobutanesulfonic acid,CD3OD
15_SO3H_18,-82.3,F,1.0,3.0,3.0,7.0,6.0,0.72,5.8750487138405925,3.1209218750000005,0.0,1.3595797041332218,0.7355214239811957,0.0,-0.1648039920822534,-0.317,-0.1648039920822534,2.0,5.010087490719453,0,13,C,4.0,3.0,3.0,4.0,5.0,0.77,5.528668176875874,4.881843750000001,0.0,0.8131977233466557,1.229713231223242,0.0,0.4603765350800777,0.951,0.4603765350800777,2.0,0.0,1,14,F,1.0,3.0,3.0,7.0,6.0,0.72,6.759987033271588,3.1209218750000005,0.0,1.4905266591768178,0.6709038002394913,0.0,-0.1648039920822534,-0.317,-0.1648039920822534,2.0,5.010087490719453,2.0,16.0,F,1.0,3.0,3.0,7.0,6.0,0.72,5.3681496728388645,3.1209218750000005,0.0,1.3584882827712583,0.7361123483229773,0.0,-0.1648039920822534,-0.317,-0.1648039920822534,2.0,5.010087490719453,O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Perfluorobutanesulfonic acid,CD3OD
16_SO3H_18,-82.3,F,1.0,3.0,3.0,7.0,6.0,0.72,5.3681496728388645,3.1209218750000005,0.0,1.3584882827712583,0.7361123483229773,0.0,-0.1648039920822534,-0.317,-0.1648039920822534,2.0,5.010087490719453,0,13,C,4.0,3.0,3.0,4.0,5.0,0.77,5.528668176875874,4.881843750000001,0.0,0.8131977233466557,1.229713231223242,0.0,0.4603765350800777,0.951,0.4603765350800777,2.0,0.0,1,14,F,1.0,3.0,3.0,7.0,6.0,0.72,6.759987033271588,3.1209218750000005,0.0,1.4905266591768178,0.6709038002394913,0.0,-0.1648039920822534,-0.317,-0.1648039920822534,2.0,5.010087490719453,2.0,15.0,F,1.0,3.0,3.0,7.0,6.0,0.72,5.8750487138405925,3.1209218750000005,0.0,1.3595797041332218,0.7355214239811957,0.0,-0.1648039920822534,-0.317,-0.1648039920822534,2.0,5.010087490719453,O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Perfluorobutanesulfonic acid,CD3OD
3_From_Review_51,-189.0,F,1.0,3.0,3.0,7.0,3.0,0.72,2.880120924544662,3.7581250000000006,0.0,3.0073740121147963,0.3325160076437571,0.0,-0.2217926937612375,-0.317,-0.2217926937612375,2.0,4.345363818822566,0,2,C,2.0,3.0,3.0,4.0,2.0,0.77,2.731229809078687,6.156250000000002,0.0,2.301188080800459,0.4345581347058577,0.0,0.2513726622236353,0.5529999999999999,0.2513726622236353,2.0,0.0,1,1,S,2.0,3.0,3.0,6.0,1.0,1.02,1.8071801847076567,6.443500000000001,0.0,2.359978365101801,0.4237326980566889,0.0,-0.1017648446254831,-0.472,-0.1017648446254831,3.0,5.588311434463147,2.0,0.0,C,1.0,3.0,3.0,4.0,0.0,0.77,0.0,6.224500000000001,0.0,3.665609681991505,0.2728059140919515,0.0,0.0721848761630853,0.236,0.0721848761630853,2.0,0.0,CSCF,(fluoromethyl)(methyl)sulfane,CDCl3
3_From_Review_356,-65.7,F,1.0,3.0,3.0,7.0,3.0,0.72,3.4379683666374823,3.16325,0.0,1.6245668990755535,0.6155486736612951,0.0,-0.1659976778745484,-0.317,-0.1659976778745484,2.0,4.995785885718095,0,2,C,4.0,3.0,3.0,4.0,2.0,0.77,2.5095502445657467,4.9665,0.0,0.9353719769672444,1.0690933923873784,0.0,0.4216796200309666,1.086,0.4216796200309666,2.0,0.0,1,5,F,1.0,3.0,3.0,7.0,3.0,0.72,2.766383173025747,3.16325,0.0,1.7704642137243625,0.5648236164550269,0.0,-0.1659976778745484,-0.317,-0.1659976778745484,2.0,4.995785885718095,2.0,4.0,F,1.0,3.0,3.0,7.0,3.0,0.72,3.437981003437919,3.16325,0.0,1.6246620307660484,0.6155126303582583,0.0,-0.1659976778745484,-0.317,-0.1659976778745484,2.0,4.995785885718095,C=C(C(F)(F)F)C(F)(F)F,"3,3,3-trifluoro-2-(trifluoromethyl)prop-1-ene",CDCl3
4_From_Review_356,-65.7,F,1.0,3.0,3.0,7.0,3.0,0.72,3.437981003437919,3.16325,0.0,1.6246620307660484,0.6155126303582583,0.0,-0.1659976778745484,-0.317,-0.1659976778745484,2.0,4.995785885718095,0,2,C,4.0,3.0,3.0,4.0,2.0,0.77,2.5095502445657467,4.9665,0.0,0.9353719769672444,1.0690933923873784,0.0,0.4216796200309666,1.086,0.4216796200309666,2.0,0.0,1,5,F,1.0,3.0,3.0,7.0,3.0,0.72,2.766383173025747,3.16325,0.0,1.7704642137243625,0.5648236164550269,0.0,-0.1659976778745484,-0.317,-0.1659976778745484,2.0,4.995785885718095,2.0,3.0,F,1.0,3.0,3.0,7.0,3.0,0.72,3.4379683666374823,3.16325,0.0,1.6245668990755535,0.6155486736612951,0.0,-0.1659976778745484,-0.317,-0.1659976778745484,2.0,4.995785885718095,C=C(C(F)(F)F)C(F)(F)F,"3,3,3-trifluoro-2-(trifluoromethyl)prop-1-ene",CDCl3
5_From_Review_356,-65.7,F,1.0,3.0,3.0,7.0,3.0,0.72,2.766383173025747,3.16325,0.0,1.7704642137243625,0.5648236164550269,0.0,-0.1659976778745484,-0.317,-0.1659976778745484,2.0,4.995785885718095,0,2,C,4.0,3.0,3.0,4.0,2.0,0.77,2.5095502445657467,4.9665,0.0,0.9353719769672444,1.0690933923873784,0.0,0.4216796200309666,1.086,0.4216796200309666,2.0,0.0,1,4,F,1.0,3.0,3.0,7.0,3.0,0.72,3.437981003437919,3.16325,0.0,1.6246620307660484,0.6155126303582583,0.0,-0.1659976778745484,-0.317,-0.1659976778745484,2.0,4.995785885718095,2.0,3.0,F,1.0,3.0,3.0,7.0,3.0,0.72,3.4379683666374823,3.16325,0.0,1.6245668990755535,0.6155486736612951,0.0,-0.1659976778745484,-0.317,-0.1659976778745484,2.0,4.995785885718095,C=C(C(F)(F)F)C(F)(F)F,"3,3,3-trifluoro-2-(trifluoromethyl)prop-1-ene",CDCl3
7_From_Review_356,-65.7,F,1.0,3.0,3.0,7.0,3.0,0.72,3.4380036896431627,3.16325,0.0,1.6245541558216876,0.6155535021202216,0.0,-0.1659976778745484,-0.317,-0.1659976778745484,2.0,4.995785885718095,0,6,C,4.0,3.0,3.0,4.0,2.0,0.77,2.5095555622460326,4.966500000000001,0.0,0.9353425310826752,1.069127048935199,0.0,0.4216796200309666,1.086,0.4216796200309666,2.0,0.0,1,9,F,1.0,3.0,3.0,7.0,3.0,0.72,2.766385694367291,3.16325,0.0,1.770528682994864,0.5648030498486428,0.0,-0.1659976778745484,-0.317,-0.1659976778745484,2.0,4.995785885718095,2.0,8.0,F,1.0,3.0,3.0,7.0,3.0,0.72,3.437986575017418,3.16325,0.0,1.6245663457258976,0.615548883325645,0.0,-0.1659976778745484,-0.317,-0.1659976778745484,2.0,4.995785885718095,C=C(C(F)(F)F)C(F)(F)F,"3,3,3-trifluoro-2-(trifluoromethyl)prop-1-ene",CDCl3
8_From_Review_356,-65.7,F,1.0,3.0,3.0,7.0,3.0,0.72,3.437986575017418,3.16325,0.0,1.6245663457258976,0.615548883325645,0.0,-0.1659976778745484,-0.317,-0.1659976778745484,2.0,4.995785885718095,0,6,C,4.0,3.0,3.0,4.0,2.0,0.77,2.5095555622460326,4.966500000000001,0.0,0.9353425310826752,1.069127048935199,0.0,0.4216796200309666,1.086,0.4216796200309666,2.0,0.0,1,9,F,1.0,3.0,3.0,7.0,3.0,0.72,2.766385694367291,3.16325,0.0,1.770528682994864,0.5648030498486428,0.0,-0.1659976778745484,-0.317,-0.1659976778745484,2.0,4.995785885718095,2.0,7.0,F,1.0,3.0,3.0,7.0,3.0,0.72,3.4380036896431627,3.16325,0.0,1.6245541558216876,0.6155535021202216,0.0,-0.1659976778745484,-0.317,-0.1659976778745484,2.0,4.995785885718095,C=C(C(F)(F)F)C(F)(F)F,"3,3,3-trifluoro-2-(trifluoromethyl)prop-1-ene",CDCl3
9_From_Review_356,-65.7,F,1.0,3.0,3.0,7.0,3.0,0.72,2.766385694367291,3.16325,0.0,1.770528682994864,0.5648030498486428,0.0,-0.1659976778745484,-0.317,-0.1659976778745484,2.0,4.995785885718095,0,6,C,4.0,3.0,3.0,4.0,2.0,0.77,2.5095555622460326,4.966500000000001,0.0,0.9353425310826752,1.069127048935199,0.0,0.4216796200309666,1.086,0.4216796200309666,2.0,0.0,1,7,F,1.0,3.0,3.0,7.0,3.0,0.72,3.4380036896431627,3.16325,0.0,1.6245541558216876,0.6155535021202216,0.0,-0.1659976778745484,-0.317,-0.1659976778745484,2.0,4.995785885718095,2.0,8.0,F,1.0,3.0,3.0,7.0,3.0,0.72,3.437986575017418,3.16325,0.0,1.6245663457258976,0.615548883325645,0.0,-0.1659976778745484,-0.317,-0.1659976778745484,2.0,4.995785885718095,C=C(C(F)(F)F)C(F)(F)F,"3,3,3-trifluoro-2-(trifluoromethyl)prop-1-ene",CDCl3
4_ether_14,-119.6,F,1.0,3.0,3.0,7.0,3.0,0.72,2.8413714892635915,3.8013749999999993,0.0,1.205943777465146,0.8292260540553283,0.0,-0.1873434726898058,-0.317,-0.1873434726898058,2.0,4.742773704513115,0,3,C,4.0,3.0,3.0,4.0,2.0,0.77,2.4511146892791453,6.242749999999997,0.0,0.7457183444441712,1.34098886992697,0.0,0.4041182735913046,0.7290000000000001,0.4041182735913046,2.0,0.0,1,5,F,1.0,3.0,3.0,7.0,3.0,0.72,3.519036831293472,3.8013749999999993,0.0,1.1945784498620575,0.8371153858630832,0.0,-0.1873434726898058,-0.317,-0.1873434726898058,2.0,4.742773704513115,2.0,6.0,C,4.0,3.0,3.0,4.0,3.0,0.77,3.1729310566099604,6.408375000000001,0.0,0.701319696540304,1.4258832383193036,0.0,0.4081134638061842,0.634,0.4081134638061842,2.0,0.0,O=C(O)C(F)(F)C(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)F,Perfluoro-4-isopropoxybutanoic acid,D2O
5_ether_14,-119.6,F,1.0,3.0,3.0,7.0,3.0,0.72,3.519036831293472,3.8013749999999993,0.0,1.1945784498620575,0.8371153858630832,0.0,-0.1873434726898058,-0.317,-0.1873434726898058,2.0,4.742773704513115,0,3,C,4.0,3.0,3.0,4.0,2.0,0.77,2.4511146892791453,6.242749999999997,0.0,0.7457183444441712,1.34098886992697,0.0,0.4041182735913046,0.7290000000000001,0.4041182735913046,2.0,0.0,1,4,F,1.0,3.0,3.0,7.0,3.0,0.72,2.8413714892635915,3.8013749999999993,0.0,1.205943777465146,0.8292260540553283,0.0,-0.1873434726898058,-0.317,-0.1873434726898058,2.0,4.742773704513115,2.0,6.0,C,4.0,3.0,3.0,4.0,3.0,0.77,3.1729310566099604,6.408375000000001,0.0,0.701319696540304,1.4258832383193036,0.0,0.4081134638061842,0.634,0.4081134638061842,2.0,0.0,O=C(O)C(F)(F)C(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)F,Perfluoro-4-isopropoxybutanoic acid,D2O
7_ether_14,-128.8,F,1.0,3.0,3.0,7.0,4.0,0.72,2.9959115023645135,3.8841875000000017,0.0,1.1533164104265554,0.8670647455975666,0.0,-0.1888681664563133,-0.317,-0.1888681664563133,2.0,4.724899539742733,0,6,C,4.0,3.0,3.0,4.0,3.0,0.77,3.1729310566099604,6.408375000000001,0.0,0.701319696540304,1.4258832383193036,0.0,0.4081134638061842,0.634,0.4081134638061842,2.0,0.0,1,8,F,1.0,3.0,3.0,7.0,4.0,0.72,3.631456788948479,3.8841875000000017,0.0,1.146332411633188,0.8723473137912002,0.0,-0.1888681664563133,-0.317,-0.1888681664563133,2.0,4.724899539742733,2.0,9.0,C,4.0,3.0,3.0,4.0,4.0,0.77,4.562529889217166,6.230187499999999,0.0,0.6636149322648988,1.5068979786018808,0.0,0.4293802019976502,0.877,0.4293802019976502,2.0,0.0,O=C(O)C(F)(F)C(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)F,Perfluoro-4-isopropoxybutanoic acid,D2O
8_ether_14,-128.8,F,1.0,3.0,3.0,7.0,4.0,0.72,3.631456788948479,3.8841875000000017,0.0,1.146332411633188,0.8723473137912002,0.0,-0.1888681664563133,-0.317,-0.1888681664563133,2.0,4.724899539742733,0,6,C,4.0,3.0,3.0,4.0,3.0,0.77,3.1729310566099604,6.408375000000001,0.0,0.701319696540304,1.4258832383193036,0.0,0.4081134638061842,0.634,0.4081134638061842,2.0,0.0,1,7,F,1.0,3.0,3.0,7.0,4.0,0.72,2.9959115023645135,3.8841875000000017,0.0,1.1533164104265554,0.8670647455975666,0.0,-0.1888681664563133,-0.317,-0.1888681664563133,2.0,4.724899539742733,2.0,9.0,C,4.0,3.0,3.0,4.0,4.0,0.77,4.562529889217166,6.230187499999999,0.0,0.6636149322648988,1.5068979786018808,0.0,0.4293802019976502,0.877,0.4293802019976502,2.0,0.0,O=C(O)C(F)(F)C(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)F,Perfluoro-4-isopropoxybutanoic acid,D2O
10_ether_14,-83.2,F,1.0,3.0,3.0,7.0,5.0,0.72,5.236613160240118,3.79509375,0.0,0.9846268904175616,1.015613131971156,0.0,-0.1683330122393595,-0.317,-0.1683330122393595,2.0,4.967852947456871,0,9,C,4.0,3.0,3.0,4.0,4.0,0.77,4.562529889217166,6.230187499999999,0.0,0.6636149322648988,1.5068979786018808,0.0,0.4293802019976502,0.877,0.4293802019976502,2.0,0.0,1,11,F,1.0,3.0,3.0,7.0,5.0,0.72,4.813702015081532,3.79509375,0.0,0.9933396607194296,1.0067049968343624,0.0,-0.1683330122393595,-0.317,-0.1683330122393595,2.0,4.967852947456871,2.0,12.0,O,2.0,3.0,3.0,6.0,5.0,0.73,5.52735194645682,6.01909375,0.0,0.8235272169695131,1.214288950497455,0.0,-0.2629039885378206,-0.486,-0.2629039885378206,2.0,4.5029989034270645,O=C(O)C(F)(F)C(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)F,Perfluoro-4-isopropoxybutanoic acid,D2O
11_ether_14,-83.2,F,1.0,3.0,3.0,7.0,5.0,0.72,4.813702015081532,3.79509375,0.0,0.9933396607194296,1.0067049968343624,0.0,-0.1683330122393595,-0.317,-0.1683330122393595,2.0,4.967852947456871,0,9,C,4.0,3.0,3.0,4.0,4.0,0.77,4.562529889217166,6.230187499999999,0.0,0.6636149322648988,1.5068979786018808,0.0,0.4293802019976502,0.877,0.4293802019976502,2.0,0.0,1,10,F,1.0,3.0,3.0,7.0,5.0,0.72,5.236613160240118,3.79509375,0.0,0.9846268904175616,1.015613131971156,0.0,-0.1683330122393595,-0.317,-0.1683330122393595,2.0,4.967852947456871,2.0,12.0,O,2.0,3.0,3.0,6.0,5.0,0.73,5.52735194645682,6.01909375,0.0,0.8235272169695131,1.214288950497455,0.0,-0.2629039885378206,-0.486,-0.2629039885378206,2.0,4.5029989034270645,O=C(O)C(F)(F)C(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)F,Perfluoro-4-isopropoxybutanoic acid,D2O
14_ether_14,-147.1,F,1.0,3.0,3.0,7.0,7.0,0.72,7.203556323788967,3.858773437499999,0.0,1.0958552643899429,0.912529265948907,0.0,-0.1908944677212123,-0.317,-0.1908944677212123,2.0,4.701185840925286,0,13,C,4.0,3.0,3.0,4.0,6.0,0.77,6.867164626685457,6.357546874999998,0.0,0.6830465595180152,1.4640290417473734,0.0,0.4053138307691323,0.56,0.4053138307691323,2.0,0.0,1,12,O,2.0,3.0,3.0,6.0,5.0,0.73,5.52735194645682,6.01909375,0.0,0.8235272169695131,1.214288950497455,0.0,-0.2629039885378206,-0.486,-0.2629039885378206,2.0,4.5029989034270645,2.0,15.0,C,4.0,3.0,3.0,4.0,7.0,0.77,7.896378879587782,4.908773437499999,0.0,0.7663079411829544,1.3049584197917794,0.0,0.4583708090592933,0.951,0.4583708090592933,2.0,0.0,O=C(O)C(F)(F)C(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)F,Perfluoro-4-isopropoxybutanoic acid,D2O
16_ether_14,-82.3,F,1.0,3.0,3.0,7.0,8.0,0.72,7.992667651666744,3.13438671875,0.0,1.2537905567929375,0.7975813779917862,0.0,-0.1649037473503974,-0.317,-0.1649037473503974,2.0,5.008891698379848,0,15,C,4.0,3.0,3.0,4.0,7.0,0.77,7.896378879587782,4.908773437499999,0.0,0.7663079411829544,1.3049584197917794,0.0,0.4583708090592933,0.951,0.4583708090592933,2.0,0.0,1,17,F,1.0,3.0,3.0,7.0,8.0,0.72,7.880551402027652,3.13438671875,0.0,1.3280428693728137,0.7529877408793767,0.0,-0.1649037473503974,-0.317,-0.1649037473503974,2.0,5.008891698379848,2.0,18.0,F,1.0,3.0,3.0,7.0,8.0,0.72,9.147993127456973,3.13438671875,0.0,1.298497933216172,0.7701205942801617,0.0,-0.1649037473503974,-0.317,-0.1649037473503974,2.0,5.008891698379848,O=C(O)C(F)(F)C(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)F,Perfluoro-4-isopropoxybutanoic acid,D2O
17_ether_14,-82.3,F,1.0,3.0,3.0,7.0,8.0,0.72,7.880551402027652,3.13438671875,0.0,1.3280428693728137,0.7529877408793767,0.0,-0.1649037473503974,-0.317,-0.1649037473503974,2.0,5.008891698379848,0,15,C,4.0,3.0,3.0,4.0,7.0,0.77,7.896378879587782,4.908773437499999,0.0,0.7663079411829544,1.3049584197917794,0.0,0.4583708090592933,0.951,0.4583708090592933,2.0,0.0,1,18,F,1.0,3.0,3.0,7.0,8.0,0.72,9.147993127456973,3.13438671875,0.0,1.298497933216172,0.7701205942801617,0.0,-0.1649037473503974,-0.317,-0.1649037473503974,2.0,5.008891698379848,2.0,16.0,F,1.0,3.0,3.0,7.0,8.0,0.72,7.992667651666744,3.13438671875,0.0,1.2537905567929375,0.7975813779917862,0.0,-0.1649037473503974,-0.317,-0.1649037473503974,2.0,5.008891698379848,O=C(O)C(F)(F)C(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)F,Perfluoro-4-isopropoxybutanoic acid,D2O
18_ether_14,-82.3,F,1.0,3.0,3.0,7.0,8.0,0.72,9.147993127456973,3.13438671875,0.0,1.298497933216172,0.7701205942801617,0.0,-0.1649037473503974,-0.317,-0.1649037473503974,2.0,5.008891698379848,0,15,C,4.0,3.0,3.0,4.0,7.0,0.77,7.896378879587782,4.908773437499999,0.0,0.7663079411829544,1.3049584197917794,0.0,0.4583708090592933,0.951,0.4583708090592933,2.0,0.0,1,17,F,1.0,3.0,3.0,7.0,8.0,0.72,7.880551402027652,3.13438671875,0.0,1.3280428693728137,0.7529877408793767,0.0,-0.1649037473503974,-0.317,-0.1649037473503974,2.0,5.008891698379848,2.0,16.0,F,1.0,3.0,3.0,7.0,8.0,0.72,7.992667651666744,3.13438671875,0.0,1.2537905567929375,0.7975813779917862,0.0,-0.1649037473503974,-0.317,-0.1649037473503974,2.0,5.008891698379848,O=C(O)C(F)(F)C(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)F,Perfluoro-4-isopropoxybutanoic acid,D2O
20_ether_14,-82.3,F,1.0,3.0,3.0,7.0,8.0,0.72,7.038107064403042,3.13438671875,0.0,1.1225141139583457,0.8908573955241226,0.0,-0.1649037473503974,-0.317,-0.1649037473503974,2.0,5.008891698379848,0,19,C,4.0,3.0,3.0,4.0,7.0,0.77,7.427035016074719,4.9087734375,0.0,0.7268198703972891,1.375856715988498,0.0,0.4583708090592933,0.951,0.4583708090592933,2.0,0.0,1,21,F,1.0,3.0,3.0,7.0,8.0,0.72,8.756823975049402,3.13438671875,0.0,1.2517586926857556,0.7988760180721528,0.0,-0.1649037473503974,-0.317,-0.1649037473503974,2.0,5.008891698379848,2.0,22.0,F,1.0,3.0,3.0,7.0,8.0,0.72,7.411537167146907,3.13438671875,0.0,1.1699954503912258,0.85470417826464,0.0,-0.1649037473503974,-0.317,-0.1649037473503974,2.0,5.008891698379848,O=C(O)C(F)(F)C(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)F,Perfluoro-4-isopropoxybutanoic acid,D2O
21_ether_14,-82.3,F,1.0,3.0,3.0,7.0,8.0,0.72,8.756823975049402,3.13438671875,0.0,1.2517586926857556,0.7988760180721528,0.0,-0.1649037473503974,-0.317,-0.1649037473503974,2.0,5.008891698379848,0,19,C,4.0,3.0,3.0,4.0,7.0,0.77,7.427035016074719,4.9087734375,0.0,0.7268198703972891,1.375856715988498,0.0,0.4583708090592933,0.951,0.4583708090592933,2.0,0.0,1,20,F,1.0,3.0,3.0,7.0,8.0,0.72,7.038107064403042,3.13438671875,0.0,1.1225141139583457,0.8908573955241226,0.0,-0.1649037473503974,-0.317,-0.1649037473503974,2.0,5.008891698379848,2.0,22.0,F,1.0,3.0,3.0,7.0,8.0,0.72,7.411537167146907,3.13438671875,0.0,1.1699954503912258,0.85470417826464,0.0,-0.1649037473503974,-0.317,-0.1649037473503974,2.0,5.008891698379848,O=C(O)C(F)(F)C(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)F,Perfluoro-4-isopropoxybutanoic acid,D2O
22_ether_14,-82.3,F,1.0,3.0,3.0,7.0,8.0,0.72,7.411537167146907,3.13438671875,0.0,1.1699954503912258,0.85470417826464,0.0,-0.1649037473503974,-0.317,-0.1649037473503974,2.0,5.008891698379848,0,19,C,4.0,3.0,3.0,4.0,7.0,0.77,7.427035016074719,4.9087734375,0.0,0.7268198703972891,1.375856715988498,0.0,0.4583708090592933,0.951,0.4583708090592933,2.0,0.0,1,20,F,1.0,3.0,3.0,7.0,8.0,0.72,7.038107064403042,3.13438671875,0.0,1.1225141139583457,0.8908573955241226,0.0,-0.1649037473503974,-0.317,-0.1649037473503974,2.0,5.008891698379848,2.0,21.0,F,1.0,3.0,3.0,7.0,8.0,0.72,8.756823975049402,3.13438671875,0.0,1.2517586926857556,0.7988760180721528,0.0,-0.1649037473503974,-0.317,-0.1649037473503974,2.0,5.008891698379848,O=C(O)C(F)(F)C(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)F,Perfluoro-4-isopropoxybutanoic acid,D2O
